geoid,lat,lon
240450002001,38.3773483,-75.5943455
240276011041,39.2282229,-76.7539187
240276027001,39.2547602,-76.7850887
240054916003,39.3918577,-76.5604451
240054917011,39.4018278,-76.5375907
240054926003,39.4107407,-76.5288813
240317001013,39.2364083,-77.1585239
240276027002,39.2410415,-76.7893527
240358110002,38.9336796,-76.2977802
240054112023,39.4462896,-76.4924944
240317012122,39.121445,-77.1277536
240338010061,38.7621726,-76.8274935
240317008393,39.1139008,-77.1990247
240317007183,39.1186321,-77.189359
240317007311,39.1344889,-77.1970529
240317022004,39.0142409,-77.0108405
240317060091,39.0056321,-77.204529
240317047002,38.9830018,-77.101917
240317060052,39.0091559,-77.173585
240317008101,39.1931583,-77.2048963
240217530015,39.6034414,-77.3916272
240217528012,39.5455182,-77.5270538
240338043001,38.9373744,-76.9215349
240338043002,38.9241055,-76.9314329
240317031003,39.022193,-77.020212
240317031004,39.0247872,-77.0147968
240317014091,39.1021199,-76.960737
240317014092,39.098328,-76.9509922
240037509001,39.1733477,-76.6213199
240037509002,39.1610229,-76.6262402
240317007151,39.1780554,-77.1845475
240317014081,39.1267768,-76.957363
240317014082,39.1075562,-76.9711937
240317014083,39.1116642,-76.9863482
245102803011,39.305547,-76.7006194
245102803012,39.3156351,-76.7081385
240217675001,39.6454043,-77.3444272
240317007102,39.1441332,-77.1535622
240317007103,39.1398045,-77.1486764
240054205001,39.2923515,-76.5260779
240054525003,39.2597346,-76.4671691
240054912021,39.3912994,-76.5747104
240054913002,39.3836499,-76.5816088
240338001032,39.0951686,-76.8384578
240338001091,39.100252,-76.8657549
240054088001,39.4264458,-76.6255723
240054201001,39.2772717,-76.4979159
240054207021,39.275929,-76.5254115
240479515002,38.0707385,-75.5507287
240358109012,38.96833,-76.3415966
240479513002,38.1774584,-75.382734
245102703012,39.3460185,-76.5694216
245102703013,39.3472447,-76.5773971
240054087041,39.4312677,-76.6407988
240054083042,39.4637919,-76.687836
240054087042,39.4247709,-76.6583971
240054088002,39.4285326,-76.6324477
240253029021,39.5062277,-76.1694204
240338012082,38.7465544,-76.8902098
240317052001,38.9879185,-77.0655676
240054037032,39.3957784,-76.7316507
240054024091,39.3283153,-76.7620817
240054113095,39.4116473,-76.4375838
240317032191,39.1086527,-77.0635533
240317032213,39.1015012,-77.0488278
240317016024,39.0133191,-76.9817924
240317007241,39.137249,-77.2082505
240253012012,39.4615865,-76.3457033
240253022001,39.5653976,-76.2058106
240253041021,39.680575,-76.4813411
240253021001,39.6000565,-76.1992785
240054038031,39.3881692,-76.7023546
240253042022,39.6037384,-76.4251383
240253011022,39.4925042,-76.2825696
240054038032,39.3965637,-76.6766783
240253051003,39.667545,-76.3162078
240276022021,39.290245,-76.8444652
240276022023,39.2817292,-76.8360597
240037312062,39.097329,-76.4697155
240253038032,39.5476799,-76.3442112
240253032031,39.5619021,-76.3635062
240253038034,39.5405676,-76.3461415
240253011062,39.5000291,-76.3152903
240253012023,39.4849224,-76.3188237
240253012022,39.4966371,-76.3284956
240338065011,38.9593166,-76.9338228
240338065012,38.9588793,-76.922686
240430003012,39.6535759,-77.7408742
240037011042,38.9396954,-76.55642
240338067063,38.9769908,-76.887804
240054012001,39.314544,-76.7196422
240054015032,39.2749135,-76.7689748
245102505002,39.2204503,-76.5808351
245102505001,39.2096658,-76.5524225
245102605012,39.2851121,-76.551598
245102717006,39.3487051,-76.6728651
245102719004,39.3525752,-76.6877461
240317060113,39.0403785,-77.1862946
240037511034,39.1664136,-76.5906081
240037302052,39.1388785,-76.5968718
240338065013,38.9565275,-76.9254765
240338066011,38.9586264,-76.910931
240479501001,38.3912263,-75.0805591
240253036022,39.5258721,-76.3299572
240037305101,39.1239223,-76.6199246
240479517002,38.3337028,-75.1348732
240479800001,38.1269446,-75.2393559
240479500004,38.3378496,-75.0855728
240037305141,39.1320253,-76.6346585
240037065003,38.9741561,-76.5028056
240054401004,39.3787635,-76.5349629
240054402001,39.3604633,-76.5278665
240338027002,38.8828404,-76.9153613
240338027003,38.8803463,-76.919369
240253064002,39.5433801,-76.1193804
240253052002,39.6620087,-76.2249616
240253012011,39.4540117,-76.3718393
240479504002,38.3542851,-75.1227777
240253051002,39.7066882,-76.2906728
240253052003,39.6375722,-76.2849571
240253032014,39.5799345,-76.3947733
240253032012,39.616809,-76.3713972
240253016023,39.4381755,-76.2663325
240253063002,39.5062346,-76.0951978
240253041011,39.6405857,-76.5045795
240253034003,39.4794868,-76.3973877
240338014071,38.7960709,-76.934729
240450101022,38.3584177,-75.5477803
240199703004,38.5721719,-76.0027032
240037022053,39.0088637,-76.688106
240037022051,39.0019564,-76.684774
240217530023,39.6197241,-77.3944804
240253011061,39.5060806,-76.3205346
245102719001,39.3597807,-76.6743122
245102719003,39.355038,-76.6835039
245102719005,39.3506882,-76.6913674
245102720072,39.3600865,-76.7035344
240054518021,39.3177849,-76.3982418
240054518022,39.3107552,-76.3500943
240054201002,39.274685,-76.495398
240054201003,39.2829604,-76.5013774
240054515001,39.3239754,-76.436341
240217522061,39.3502735,-77.3763254
240217505041,39.4198846,-77.4431258
240217513013,39.4805328,-77.4102214
240317008332,39.1809331,-77.2284777
240217523014,39.3654446,-77.4436203
240338005071,38.9314244,-76.7009368
240338013091,38.7117305,-77.0428934
240338017071,38.8204428,-76.9907521
240338013051,38.7557868,-76.9607584
240338019071,38.8360334,-76.927217
240450001002,38.3788576,-75.5845225
240450103001,38.3826164,-75.6445846
240450103003,38.348195,-75.6565801
240450101021,38.3566693,-75.5632581
240338057001,38.9970156,-76.9861893
245102715013,39.3692648,-76.6717602
245102502051,39.2474095,-76.6338309
240317019003,38.9893222,-76.9993156
240317020002,38.9952853,-76.9920617
240479506002,38.3857292,-75.1649816
240479503001,38.4367324,-75.0520164
245102502052,39.2527021,-76.643942
245102502053,39.2557919,-76.6439596
245102604031,39.3253655,-76.5320723
240338056012,38.9864048,-76.9810661
240450003002,38.3658625,-75.6111309
240317060131,39.0065727,-77.1639442
240317060053,39.0177947,-77.195503
240054022011,39.3720471,-76.844894
240217521012,39.3207097,-77.2623684
240338044002,38.938052,-76.9498627
240338047002,38.9386055,-76.9619955
240338047003,38.9349229,-76.9591775
240338048021,38.9517904,-76.9634864
240338048011,38.9473267,-76.968673
240054036014,39.389559,-76.6747548
240217519041,39.3797468,-77.3250472
240037313033,39.1132495,-76.4834659
240037313061,39.1601148,-76.4801313
240037313062,39.1462969,-76.4995714
240054924021,39.4049684,-76.8060559
240338021032,38.8460834,-76.8830293
240338056021,38.9877806,-76.9784935
240399305002,38.0563834,-75.754243
240054034013,39.3717612,-76.7269414
240150304002,39.6129952,-75.8247814
240317032093,39.0402596,-77.0402196
240317015052,39.0349129,-76.9922313
240317007112,39.1274388,-77.1587866
240317041004,39.0192456,-77.0811746
240054044021,39.482293,-76.8071283
240054911001,39.3737613,-76.5904145
240054038021,39.3994433,-76.7111978
240054102003,39.4792655,-76.559432
240054044031,39.4401769,-76.8142021
240054517022,39.3791118,-76.3621645
240378759061,38.2497832,-76.4436782
240253022002,39.5491722,-76.1831307
240054024032,39.3324216,-76.7215141
240338014043,38.7888103,-77.0021203
240338006052,38.830816,-76.7829814
240338050001,38.9598646,-76.9779957
240338005141,38.9657579,-76.7775011
240037407013,39.0740381,-76.7159242
240037025001,38.9622218,-76.5416558
240037024023,38.9610525,-76.563274
240098609011,38.3689293,-76.4597095
240098609021,38.3983491,-76.4761391
240098611001,38.4195564,-76.4393739
240135062002,39.7052881,-76.8394258
240317011021,39.0772604,-77.1338985
240317033013,39.0654364,-77.0940946
240317040001,39.0187494,-77.0471004
240317008102,39.1863965,-77.2096301
240317058003,38.9585607,-77.1420393
240098604041,38.7121239,-76.5476754
240098604043,38.7053677,-76.5548025
240098611002,38.5073822,-76.5238489
245102720033,39.3598672,-76.6841357
245102720034,39.3616828,-76.6927056
245102720035,39.366001,-76.6842683
245102801011,39.3595529,-76.7098363
245102504023,39.2286079,-76.6034388
245102504024,39.2334732,-76.6019532
245102505004,39.2296167,-76.5895489
240054114063,39.4070305,-76.4751357
240054114082,39.3938124,-76.4901422
240317011012,39.0806903,-77.1129954
245101102003,39.3016801,-76.6162196
245101502003,39.3088455,-76.6480996
245102004001,39.2862502,-76.6533716
245102709031,39.3425508,-76.586089
240037313122,39.1335385,-76.5456214
240037405012,39.1051052,-76.8230511
240037301021,39.1830227,-76.5519996
240338017094,38.8166713,-76.957682
240338018094,38.8479207,-76.9570735
240338018092,38.8398801,-76.956275
240317001031,39.2468805,-77.1134456
240450004003,38.353072,-75.613222
245102709033,39.3445948,-76.5924955
245102710012,39.3434718,-76.6026516
245102710013,39.3411644,-76.6051361
240450106044,38.3970617,-75.4738079
245101510001,39.3350589,-76.6814849
245101510002,39.3263374,-76.6857991
240450004004,38.3597049,-75.6077188
240317012063,39.0471266,-77.1788352
240317012064,39.0460097,-77.1684704
240317012101,39.0690585,-77.1785121
240317023023,39.0062301,-77.0137946
245102602025,39.3222599,-76.5520478
245102602015,39.3248983,-76.5470907
245101102004,39.3052941,-76.6182765
245102708041,39.3704088,-76.6015645
245102708042,39.3659786,-76.6037775
245102708053,39.3570419,-76.6038445
245102708054,39.3581913,-76.6069786
240054917013,39.4075392,-76.549931
245101507021,39.3129673,-76.663717
240054085061,39.4721535,-76.6210161
245102708032,39.3666573,-76.5812034
245102712006,39.3683545,-76.625293
245102713001,39.3669015,-76.6395655
240054906011,39.3770695,-76.6145482
245102708052,39.3564323,-76.5985273
245102608002,39.2890972,-76.5667042
245102609001,39.2855936,-76.5660857
240217530016,39.6153407,-77.4191248
240054005001,39.2543871,-76.7516836
240054007021,39.2880154,-76.7166223
240217518022,39.4294672,-77.1581912
245102303002,39.2691667,-76.613955
245101501001,39.3083973,-76.64311
245101602002,39.2982514,-76.6415265
245100601004,39.2957927,-76.5767963
245102712001,39.3697696,-76.6136291
240217520011,39.3850718,-77.1803302
240217517022,39.474673,-77.1589815
240037022042,38.9959538,-76.6992856
245102708033,39.3594293,-76.5852174
240317017021,38.9896179,-77.0027421
240037011012,38.942932,-76.5716655
240358109011,38.9241715,-76.3418636
240199706003,38.5588417,-76.1178552
240199706001,38.5427128,-76.0746563
240135078012,39.546308,-77.0044298
240054515002,39.3186747,-76.4309906
240217526033,39.4322162,-77.5248583
240217526012,39.4529398,-77.5503221
245101202023,39.3301276,-76.6170538
240037309013,38.9886399,-76.4662939
240054025052,39.3798022,-76.8137878
240217526031,39.4369032,-77.5026735
240217526013,39.4397989,-77.5543077
245102102001,39.2754156,-76.6417183
240217526022,39.4156736,-77.4907316
245102601022,39.3344613,-76.536125
245102601023,39.3317764,-76.5390549
240054112012,39.5089209,-76.4837402
240317059013,38.9977567,-77.1479714
240054114041,39.4061191,-76.5060187
240199702004,38.6079613,-75.8516681
240199708042,38.4830229,-76.1441832
240253064001,39.5698548,-76.1138066
240054023021,39.3503767,-76.7696857
240054023022,39.3537735,-76.784937
240054023031,39.3430897,-76.7472815
240317008241,39.1200281,-77.2449967
240317008231,39.1314682,-77.2362134
240338001022,39.1053883,-76.8519146
240338001023,39.104558,-76.8603352
240054902001,39.4194402,-76.6029984
240253028013,39.5258508,-76.1580817
240419605022,38.7492393,-76.0523447
240199703003,38.6099571,-75.9549497
240199703002,38.537053,-75.9539061
240199701003,38.650176,-75.7626248
240253028022,39.5113246,-76.1768948
240054023071,39.3631688,-76.7514031
240054114122,39.3843931,-76.502643
240054023061,39.3646824,-76.7635975
240338012111,38.7872756,-76.9085439
240338004012,38.9908453,-76.7209229
240054042011,39.4421046,-76.7940718
240317002082,39.2824531,-77.1832133
240338042002,38.9276779,-76.920604
240317032141,39.0831698,-77.0695584
240317003152,39.2495076,-77.2445828
240317003141,39.2145421,-77.2614042
240276067011,39.1908676,-76.8579464
240178510011,38.5523317,-76.9978848
240054031001,39.3503885,-76.7303656
240054031002,39.3571219,-76.7377035
240317033023,39.0670738,-77.0868663
245102801026,39.3421335,-76.6902971
240054521003,39.2303661,-76.4594332
240054523001,39.2973496,-76.5129811
240317007211,39.1632093,-77.2054266
240317007133,39.1532241,-77.2045433
240037407012,39.0636067,-76.7125295
240338005213,38.8955701,-76.7836934
240338074093,39.0446465,-76.9369749
240317016011,39.0146707,-76.9763937
240037312072,39.0938798,-76.5541816
240317031001,39.0305799,-77.0265055
240199704002,38.5700173,-76.0657769
240037407041,39.05292,-76.7246379
240178514011,38.5947349,-76.7593464
240178501022,38.6174742,-77.1017616
240037501022,39.2330634,-76.6180718
240037502011,39.207677,-76.6327459
240178507121,38.6340737,-77.0207351
240253013024,39.428167,-76.3285011
240135130021,39.4010916,-77.107664
240253014012,39.4162767,-76.3543744
240178509052,38.5982374,-76.8872737
240054211011,39.2558885,-76.5136066
240054211012,39.2542544,-76.5190778
240054211021,39.2485656,-76.5121667
240054211022,39.2475172,-76.5234831
240253012043,39.4659771,-76.3242014
240037064041,38.9536593,-76.4992105
240037407043,39.0231068,-76.7251495
240450105011,38.3310389,-75.5926128
240037013021,38.8409659,-76.6454795
240037515004,39.0989672,-76.8231704
240037308001,39.030945,-76.5183402
245102501022,39.2760135,-76.6915743
245102501031,39.2709141,-76.6734449
245101506004,39.3081823,-76.6727894
245102501032,39.2635691,-76.6708816
245102501033,39.2681739,-76.6796771
245102501034,39.2721388,-76.6849547
245102502031,39.2492292,-76.6148985
245102502032,39.2484021,-76.6208256
245102502041,39.2447616,-76.6231806
245102602014,39.3275212,-76.5436454
245102602023,39.3263663,-76.5634742
240338046002,38.9413554,-76.9526019
240358108001,39.0100671,-76.3131604
240358108002,39.0014676,-76.3004415
240358103003,39.1171651,-75.9497806
240358104004,39.0486676,-76.0489631
240338012121,38.7964918,-76.9079101
240135042023,39.4937978,-76.9526983
240317006112,39.1598674,-77.3065427
240317004001,39.1839223,-77.3750347
240054025061,39.376017,-76.7940346
240054025062,39.3774068,-76.8023823
240054026021,39.3664604,-76.7770008
240054026022,39.3679733,-76.784575
240178509051,38.6061056,-76.8822714
240253039001,39.5342193,-76.3341043
240253017031,39.4564216,-76.2878707
240317008154,39.1602069,-77.2710597
240135010012,39.671759,-77.1358639
240135077023,39.5667083,-77.0135935
240135081031,39.646134,-76.8330916
245102601012,39.3462361,-76.5313532
245102603014,39.3230627,-76.5690538
245102607002,39.2855313,-76.5567302
240317010063,39.0811745,-77.189123
245101307003,39.3330504,-76.6267462
240037511022,39.1916836,-76.5942406
240054411012,39.3365843,-76.508544
240054411021,39.3326049,-76.5162595
240054026031,39.3774052,-76.7852477
240135082004,39.6141283,-76.8812378
240135081032,39.6155147,-76.8382895
240317010041,39.102676,-77.1647097
240135082003,39.5948939,-76.8956169
240135078022,39.5173532,-77.0125534
240430009001,39.6453919,-77.7334901
240430009002,39.6419547,-77.7542155
240338006062,38.8249969,-76.7581999
240037304012,39.1505253,-76.6362134
245102804033,39.2830987,-76.7089242
240217510032,39.3944762,-77.4297796
245101608013,39.2970713,-76.6837622
240037027041,38.9892361,-76.5382262
240450106031,38.4074124,-75.5564634
240054049002,39.4435471,-76.7476245
240054046002,39.5123544,-76.7926451
240317008353,39.2068631,-77.2369257
240317052002,38.9828562,-77.0662481
240317052003,38.980262,-77.0637916
245102708023,39.3582389,-76.5948617
245102708024,39.3637003,-76.5961236
245102708025,39.3638437,-76.5923876
240317002071,39.2750735,-77.2192261
240178509061,38.6007248,-76.8966364
240276055032,39.2256,-76.8804613
240317050001,38.9956105,-77.0820673
240317050003,38.9922397,-77.0911305
240317051001,39.0043377,-77.0703736
245100802001,39.312886,-76.586856
240338018083,38.8288844,-76.9612699
245100802002,39.3115424,-76.5792133
245100803021,39.3047218,-76.5783321
240135077043,39.5764915,-77.020079
240358107002,38.9730391,-76.2160819
240419609002,38.6814431,-76.1715873
245102602031,39.3196446,-76.5473244
245102602032,39.3270212,-76.5382091
240338016003,38.8178582,-76.9964778
240419609003,38.6588708,-76.0522357
240317013121,39.16134,-77.0875284
240317013122,39.1555693,-77.0820371
240317013123,39.150635,-77.0771143
240317013124,39.1454342,-77.075363
240317009042,39.0747007,-77.1373063
240135077042,39.5840936,-77.0201673
240317048062,38.990889,-77.1001937
245102801012,39.3531743,-76.7032143
245102801024,39.3363684,-76.7030458
240317014241,39.0669526,-76.9541222
245102801025,39.3400647,-76.6983808
245102802002,39.3239299,-76.7013155
240217508021,39.4570737,-77.379123
240317032133,39.0869759,-77.0769179
240317009041,39.0639094,-77.1259473
240317015051,39.0404049,-76.9932782
240317048052,38.9857338,-77.0974781
240338075003,38.9507125,-76.9367437
240338011063,38.7965792,-76.8913834
240135077041,39.5909956,-77.0424372
240037312053,39.1108595,-76.5156926
240037061032,38.977713,-76.4871625
240338068003,38.9821011,-76.9153828
240338069003,39.0108028,-76.9156378
240338070001,39.0027938,-76.9219875
240378761013,38.1556255,-76.5265347
240378760043,38.2841882,-76.488493
240317025021,38.9879974,-77.0247984
240317007251,39.1440622,-77.1874865
240317008291,39.1156229,-77.219657
240317008191,39.1719269,-77.2551169
245102008002,39.2833221,-76.6818688
245102715031,39.3528878,-76.6457077
240054085023,39.4467241,-76.58928
245101505002,39.3182018,-76.6579329
245101506001,39.3108235,-76.6615903
245101506002,39.3069459,-76.6622443
245101506003,39.3100754,-76.6700186
245101903002,39.2862942,-76.6445501
245102002001,39.2889892,-76.6559883
240338067112,38.9827874,-76.8559408
240338067121,39.002551,-76.8560547
245102002002,39.2912033,-76.6623408
240253011083,39.482753,-76.2903585
240253011081,39.4737456,-76.2853203
240217523033,39.2776169,-77.5091262
240037306063,39.0906184,-76.5738281
240217525021,39.3260947,-77.5605343
240054015063,39.3130839,-76.7738012
240037311051,39.0594525,-76.5156424
245101504003,39.3125256,-76.6556804
240217523022,39.3033762,-77.4770374
240217523023,39.2739555,-77.451814
245100801022,39.3155751,-76.5768735
240338006082,38.845384,-76.7390203
240217519053,39.416562,-77.2943201
240217519051,39.4001633,-77.311721
240054083022,39.4438115,-76.6715223
245101607005,39.3056844,-76.6707283
245102707023,39.3617397,-76.5562243
245101203002,39.3214668,-76.6125854
245100901005,39.3380398,-76.6053314
245100907002,39.3213132,-76.5947777
245102713002,39.3577276,-76.6323545
240317015054,39.0319543,-76.9997525
240317010073,39.0991161,-77.1821039
240317012223,39.0425156,-77.113421
240317012221,39.0373684,-77.1173499
240317007182,39.1149816,-77.1709619
240317032092,39.0452101,-77.0420249
240317032102,39.0303563,-77.0160065
240317012022,39.0400735,-77.1038785
240317012051,39.0426743,-77.1371316
240317035014,39.0487698,-77.0811483
245102708043,39.3675115,-76.6056252
245102708051,39.3627405,-76.6003079
240150305082,39.6033483,-75.8159718
240150309083,39.6140698,-75.9911243
240150309033,39.5871952,-75.9007634
240338005043,38.9665009,-76.7296127
240276023023,39.2321716,-76.808539
240178510031,38.5230172,-76.9638626
240010021001,39.5325478,-79.0008178
240317013152,39.1567515,-77.0529851
240217519061,39.3906033,-77.2980202
240010005002,39.6564772,-78.7253314
240010002003,39.6045924,-78.7369094
240338002111,39.0870591,-76.8407742
240338002112,39.0747667,-76.8404831
245102101001,39.2752442,-76.6264675
240338074081,39.0286041,-76.8776298
240378753002,38.279894,-76.7435796
240378754001,38.243094,-76.6294929
245101510004,39.3322049,-76.686414
245101511001,39.3373954,-76.6768374
245101511002,39.3328843,-76.6696142
240317009031,39.0937638,-77.1277754
240317011014,39.0798769,-77.1224184
240317023021,39.0041323,-77.0100944
245101511003,39.3260436,-76.6665518
245102714002,39.3500339,-76.6340272
245102714003,39.3418321,-76.6294974
245102714001,39.3468307,-76.6368662
240317032162,39.0969094,-77.0650273
240430116002,39.4293019,-77.7321222
240276068053,39.1283547,-76.8736433
240276011031,39.1995665,-76.7754515
240276067062,39.1934411,-76.8036813
240338004011,39.0016446,-76.7339931
240338036132,38.9570853,-76.8801122
240338037002,38.9426828,-76.8913034
240338038011,38.945753,-76.9052779
240338040012,38.949055,-76.9134898
240338067141,39.0027976,-76.9060609
245102502054,39.256855,-76.6503681
245102502061,39.2714319,-76.6622197
240338040021,38.9424536,-76.9224854
240479510001,38.3227934,-75.2210202
240479514003,38.0505295,-75.5023605
240479510002,38.3301807,-75.1993968
240479512002,38.2334754,-75.4159999
240338025011,38.8653882,-76.9399571
240317003061,39.1777031,-77.2922642
240450102004,38.3961007,-75.5988462
240037011031,38.9354186,-76.5522699
240054012002,39.3204764,-76.7166707
240276030041,39.2697273,-76.953819
240276028002,39.2648427,-76.8121753
240317003101,39.1840565,-77.2911408
245100801014,39.3238853,-76.5757201
245102801022,39.3368221,-76.6925295
240338010042,38.7153233,-76.900111
240338050003,38.9595654,-76.9823408
240338024043,38.8662151,-76.8888885
240338035261,38.8860165,-76.8055619
240338036051,38.9736033,-76.8788214
240338021041,38.8365958,-76.8783755
240338022011,38.8432411,-76.8527945
240338022031,38.8525121,-76.8807327
240135076021,39.5708754,-76.985847
240317045032,39.004426,-77.1183794
240338010051,38.7614677,-76.8370667
240276022012,39.286995,-76.8730103
240276023042,39.2613424,-76.8527817
240276012042,39.2037061,-76.7429771
240276051031,39.213394,-76.9840714
240276056014,39.2047831,-76.9015993
240430003021,39.6511835,-77.7248503
240430003022,39.6485017,-77.72951
240217668004,39.7093596,-77.3056646
240217523013,39.3686894,-77.439586
245102401001,39.2712292,-76.587924
245102402001,39.2756034,-76.6018672
240430108032,39.6110847,-77.7933566
240430108023,39.5784998,-77.8223164
240430117003,39.6616182,-77.8159326
245102704024,39.3534923,-76.5539721
240430102002,39.6733104,-77.6210771
240430117002,39.6322381,-77.8741015
240430115023,39.4150221,-77.6961035
240135052072,39.3981502,-76.9612044
245102707032,39.3664578,-76.5535234
245102710024,39.3480147,-76.6067852
245102716002,39.3422698,-76.6593463
245102718012,39.3456354,-76.6830297
245102801023,39.3328065,-76.6944702
240430115021,39.3621739,-77.6822367
240430114004,39.4985388,-77.6337766
240178515021,38.5973507,-76.9596828
240419608002,38.6960799,-76.3354965
240253033003,39.5165261,-76.4365185
240010023004,39.6888458,-78.7533926
245102602024,39.326676,-76.5567118
245101601001,39.2964014,-76.634374
240037512002,39.1911435,-76.699478
240037027022,39.0063846,-76.5366692
240054081002,39.5215826,-76.6356612
240054001003,39.267999,-76.700163
240054087032,39.4437853,-76.6477467
240054087033,39.4445131,-76.6578449
240037313072,39.123469,-76.5009713
240037407033,39.0556104,-76.7051244
240037502041,39.2218873,-76.6192875
240317010012,39.0730633,-77.1562398
240054908001,39.3896096,-76.5935412
240317043003,39.0202135,-77.0899167
240317043004,39.016945,-77.0933036
240150309072,39.5509554,-76.010005
240150305071,39.6205831,-75.8075433
245101202021,39.3293532,-76.6212372
240338035132,38.8934723,-76.8327358
240338002122,39.0742546,-76.8798607
240010023003,39.7070576,-78.7230647
240010020005,39.5851549,-78.8701655
240217523032,39.3472657,-77.4884569
240037508033,39.2000292,-76.6214004
240054114091,39.4181303,-76.4892753
240054505031,39.3071622,-76.4508713
240317007201,39.152509,-77.1817301
240317007105,39.1493913,-77.1570453
240338023013,38.8584752,-76.8866099
240338023012,38.8550305,-76.8860432
240338024081,38.8639068,-76.9197236
245102804015,39.2971467,-76.7080394
245100101001,39.2832967,-76.5741864
245100101002,39.281281,-76.5740007
245100102001,39.2905859,-76.57276
240217676001,39.5702056,-77.3060826
240217516002,39.5286882,-77.1864425
240217668002,39.6951865,-77.3210356
240253032062,39.5498388,-76.3877174
240217510041,39.3929718,-77.4737531
240217526021,39.4022525,-77.4982951
240217523031,39.3744279,-77.4536814
240150309041,39.5564197,-75.962177
240150312021,39.5786135,-76.0780105
240217523012,39.3633505,-77.4249953
240217525022,39.3286292,-77.5273916
240037307022,39.0727435,-76.5704305
240037026022,38.9478413,-76.4800015
240037012012,38.8835052,-76.5113254
240217505044,39.4298582,-77.4380768
240054113063,39.38409,-76.4911609
240054114083,39.3904348,-76.4993507
240054114101,39.4046864,-76.4903368
240217505043,39.4260415,-77.4435226
240338051012,38.9570167,-76.9696485
240338052011,38.9647255,-76.993869
240338052012,38.9678132,-76.996778
240338052022,38.9735095,-76.9938492
240338022041,38.8711497,-76.8761289
240338014052,38.7897359,-76.9924747
240054015051,39.3019892,-76.7487564
240054909002,39.4027876,-76.599145
245100808002,39.3037968,-76.5955626
240199709002,38.3112296,-76.091552
240199709001,38.3759742,-75.962914
240338014082,38.7995377,-76.9660516
240253042015,39.5278412,-76.4701467
240037312102,39.1150503,-76.5348864
240037405022,39.1137242,-76.8049244
240317015091,39.0261125,-76.9741885
240317001011,39.2014303,-77.1664561
240317001042,39.1934338,-77.1904199
240338017043,38.8209379,-76.9774628
240338013121,38.7065332,-76.9821973
240253031011,39.6057439,-76.3221336
240253041023,39.710208,-76.4797733
240317039012,39.0204662,-77.0391967
240317060083,38.9985179,-77.2259327
240037305072,39.1288945,-76.6010725
240338017021,38.8122884,-76.9528326
240338017022,38.8101481,-76.959957
240338074091,39.034104,-76.9517249
240338067103,38.9895626,-76.8798282
240317015062,39.0397213,-77.0024109
240317032082,39.0438352,-77.0142272
240317016023,39.0175814,-76.9836404
240054501001,39.3275555,-76.500261
240054502002,39.3136124,-76.4809227
240054502003,39.307438,-76.4830878
245102801013,39.3442772,-76.6868278
245101511006,39.3290796,-76.6760048
240338035203,38.9384352,-76.829703
240178512002,38.2584907,-76.8440151
240276023061,39.2711433,-76.8316366
240098610031,38.3396613,-76.4160507
240098610042,38.349129,-76.4006742
240098610043,38.3630588,-76.4135571
240098610041,38.377064,-76.4182768
240479503006,38.4271545,-75.0622689
240479504001,38.3463776,-75.1400424
240217512021,39.4414141,-77.4430602
240253036051,39.539953,-76.3133545
240253064004,39.5496027,-76.1110999
240217508041,39.4257211,-77.3950189
240217505081,39.4279234,-77.4540977
240338017011,38.8070126,-76.9513962
240338036102,38.9648808,-76.8887868
240338066021,38.968024,-76.9066018
240430008003,39.628299,-77.7305313
240430113011,39.6465192,-77.5519892
240430010023,39.6140294,-77.7736323
240338005163,38.9397622,-76.7354657
240338011061,38.8058279,-76.8681712
240430106004,39.6250539,-77.9305736
240338007062,38.7775838,-76.8188769
240338005211,38.8862565,-76.7925775
240217505062,39.4122904,-77.4556381
240217510042,39.392425,-77.4437979
240217526032,39.4238432,-77.5141588
240135090021,39.4389055,-77.076619
240338041021,38.9379949,-76.8945458
240135130013,39.4123786,-77.1360335
240135141002,39.4530603,-76.9963908
240217519022,39.4056956,-77.327443
240338041022,38.9364256,-76.9068685
240253038033,39.5444831,-76.3358086
240135030004,39.6834815,-76.986527
240135052081,39.3678726,-76.9852322
240253017041,39.4692935,-76.2452486
240276067083,39.1807532,-76.8364888
240276054012,39.2279755,-76.860473
245101206002,39.31794,-76.6175833
245101207001,39.3236786,-76.6236638
245101207002,39.3207664,-76.6227882
240037508032,39.1902634,-76.6300001
240338004031,39.000407,-76.7497415
240276055052,39.21048,-76.9248659
240054089001,39.4779212,-76.6316477
240054111021,39.4295692,-76.4214392
240479511011,38.3607467,-75.1465725
240317060093,38.9915166,-77.1720723
240054023062,39.3597401,-76.7670315
240479511022,38.3819393,-75.1263002
245101902002,39.2836549,-76.6401704
240253036033,39.5538237,-76.3399173
240037304032,39.1490861,-76.6263219
240217753021,39.3143959,-77.6330932
240037312012,39.0773758,-76.5355837
240338005132,38.9715087,-76.7482229
240338001093,39.0996258,-76.8541079
240338005042,38.9718294,-76.713471
240039900000,38.9489473,-76.4419058
240037070021,38.7790956,-76.5514099
240037026014,38.93955,-76.5084518
240338028051,38.8966032,-76.8939311
240317003081,39.1967587,-77.2821762
240338028052,38.8907289,-76.890438
240338028053,38.8943039,-76.8842223
240276011033,39.2066604,-76.7614957
245102604042,39.3010348,-76.5622753
245102604043,39.2960476,-76.5663555
245102718011,39.3492587,-76.6811035
245102718022,39.3451237,-76.6753756
240037312091,39.1232156,-76.5548111
240037302044,39.1421261,-76.5706219
